103.96182855583842,30.738958140248172,2919.8206118904054,22.496366622250637,12.921397422584713,25.943188365254787,19.88066202661338,32.684702005242734
103.96178813266333,30.738978449995336,2924.251533794217,22.490089989854322,12.91674629755682,25.935429101273677,19.877855185279795,32.67683597648568
103.96177236561215,30.7389790455056,2924.6789611279964,22.483832527172652,12.912105175221278,25.9276914739034,19.875064583711513,32.66899718957757
103.96174667016636,30.738998601240148,2930.3768123667687,22.477575227388492,12.907462016813836,25.919953005713584,19.872265324624795,32.66115265802304
103.96173050652224,30.73900343449042,2924.517905216664,22.471356741495836,12.902837142288051,25.912257333624535,19.869503454634017,32.65336502809001
103.96171049497555,30.7390049771135,2927.0426032440737,22.46512795972774,12.89820786681027,25.904550573642222,19.866723494885516,32.645557781184
103.9616928798135,30.739023506991046,2925.2192802010104,22.458923399580605,12.893587229339948,25.896869152637496,19.86396179400374,32.63778194152396
103.96166940489547,30.739035326086487,2922.9445510469377,22.452730461449217,12.8889722153964,25.889200643197732,19.86120656056128,32.630020471722545
103.9616352818337,30.739055278735144,2931.634851072915,22.44652200535234,12.884349384628782,25.881514816601268,19.858426361586908,32.62223025423799
103.96164350875492,30.739055334465743,2932.776095852256,22.44034157729056,12.879740283018549,25.873860165493014,19.855672407498023,32.61448093435437
103.96162008333017,30.73905099690367,2931.9599801041186,22.434176807532968,12.87513859260756,25.86622281684171,19.852928980624313,32.60675193760052
103.96157969804472,30.739089695206577,2936.5388687411323,22.42187068564478,12.865939799428908,25.85097081284,19.847442881370405,32.591312966733426
103.96156205909526,30.739096172769298,2938.7565120784566,22.41573313654664,12.861348151028599,25.843362171181244,19.84470781364878,32.58361239212029
103.96150727459727,30.739118355301194,2942.107575402595,22.391308189249752,12.843034334085075,25.81306284291833,19.833837485904155,32.55296181224848
103.96148524727606,30.739143446817025,2947.0518170027062,22.38522173675301,12.83846199865748,25.805508301418357,19.83112266879653,32.5453174051111
103.9614058558082,30.7391764698152,2956.6349343806505,22.361003774951875,12.820234370201929,25.77543208426037,19.820343636204345,32.51490305979006
103.96139203954398,30.73917558799888,2958.665446544066,22.348968424583056,12.811151009936188,25.760473206880334,19.814994402646818,32.49978435342801
103.96134884342283,30.73918536171344,2961.163219508715,22.33697608015946,12.802085882238927,25.74556084729632,19.80966537214651,32.48471556745199
103.96133251105951,30.739193336054022,2959.72898037266,22.331003598127953,12.797562960019773,25.73813006834944,19.8070165901437,32.477211173644534
103.96131852942267,30.73919758449296,2962.423449362628,22.32503133636104,12.793040220129328,25.730699606566258,19.804361584506996,32.46970341738966
103.96130557171703,30.739212527537962,2965.791252215393,22.319069645569307,12.788520738768629,25.723279972229214,19.801710478120555,32.46220680097085
103.96130304933926,30.739211191441555,2963.1415952378884,22.313132257121353,12.784013232239342,25.715887413151037,19.79908104992328,32.454745043942204
103.96126990590132,30.73922005925038,2970.8924813987687,22.30718087776002,12.779498551030237,25.70847918350843,19.796428138603737,32.44725672496502
103.96126009390235,30.7392388232166,2976.1702348412946,22.301247870874874,12.774990414574427,25.701090184867052,19.79378803095574,32.43979163473582
103.96125185728557,30.73924212019131,2975.3001028336585,22.295339553347308,12.770494419891389,25.69372868089663,19.79116990835731,32.43236192245329
103.9616362536576,30.739335808896154,2936.798825581558,22.289549591863132,12.766037846305917,25.68648950910655,19.788670407083867,32.42510169269539
103.96121329284051,30.739241896564803,2977.3217390989885,22.28354561062649,12.76151246335349,25.679030459368935,19.785938885309974,32.41752586034935
103.96118346302406,30.739248941957076,2985.2141117546707,22.27764861209753,12.757020414194708,25.67168084742936,19.78331242804379,32.41010102048223
103.96120175617578,30.739241144135548,2971.0172517681494,22.2718267573426,12.752566091895972,25.66441522881939,19.780762839898276,32.402789811458476
103.9611701393527,30.739269143834917,2987.0691975923255,22.265925503849886,12.748066381840125,25.65705819104745,19.77811721025396,32.39534774317663
103.96109758621135,30.739306827842636,2995.733751966618,22.236789318927773,12.725750159412163,25.62068532132111,19.765202942693772,32.358658249377854
103.96109587923104,30.739312020685983,2995.331539318897,22.231000337386703,12.721303112536262,25.61345210786536,19.762642508109828,32.35136732481738
103.96108187985472,30.739308302673784,2997.6911955149844,22.22521427813325,12.716858084142379,25.606222471132977,19.760079315760926,32.34407772384797
