1,0.849169613353485,-0.527850512719040,0.416788636362825,-0.223885655157030,0.300208894892257,-0.776033420291028,0.506027649935184,0.447970094274028,0.203526908675147,0.471664798205575
0.849169613353485,1,-0.448985466026543,0.333997250270168,0.0401832256418684,0.308979182383819,-0.594569032442971,0.476022138554111,0.396715475274988,0.247513775243766,0.509357991988184
-0.527850512719040,-0.448985466026543,1,-0.835240959669430,0.0114297912708902,-0.906738370874344,0.0467905739450644,-0.860798721060920,-0.834861294049933,-0.813056305527742,-0.866471566847208
0.416788636362825,0.333997250270168,-0.835240959669430,1,-0.0946594507777895,0.910819968163982,-0.131838289292305,0.972900627165853,0.988397049186665,0.938999147686053,0.958447995027251
-0.223885655157030,0.0401832256418684,0.0114297912708902,-0.0946594507777895,1,0.207000274954102,0.370956508165023,-0.156595229454890,-0.137211273833159,-0.0519090043225812,-0.0447793231638688
0.300208894892257,0.308979182383819,-0.906738370874344,0.910819968163982,0.207000274954102,1,0.131714618454940,0.890254820514632,0.891245259877181,0.915345187692368,0.914336508670786
-0.776033420291028,-0.594569032442971,0.0467905739450644,-0.131838289292305,0.370956508165023,0.131714618454940,1,-0.180903345213041,-0.147945117822977,0.133007503671906,-0.108515139916507
0.506027649935184,0.476022138554111,-0.860798721060920,0.972900627165853,-0.156595229454890,0.890254820514632,-0.180903345213041,1,0.981803982391625,0.934642623068792,0.984376748764364
0.447970094274028,0.396715475274988,-0.834861294049933,0.988397049186665,-0.137211273833159,0.891245259877181,-0.147945117822977,0.981803982391625,1,0.944720499759106,0.973114540026846
0.203526908675147,0.247513775243766,-0.813056305527742,0.938999147686053,-0.0519090043225812,0.915345187692368,0.133007503671906,0.934642623068792,0.944720499759106,1,0.953554693988198
0.471664798205575,0.509357991988184,-0.866471566847208,0.958447995027251,-0.0447793231638688,0.914336508670786,-0.108515139916507,0.984376748764364,0.973114540026846,0.953554693988198,1
